Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 45 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 32
Encoder layers: 2
Decoder hidden units: 64
Decoder layers: 2
Dropout: 0.1
Trainable parameters: 236,514

Training started
X_train.shape: torch.Size([3034, 702])
Y_train.shape: torch.Size([3034, 7])
X_dev.shape: torch.Size([542, 350])
Y_dev.shape: torch.Size([542, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 45 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 32
Encoder layers: 4
Decoder hidden units: 64
Decoder layers: 4
Dropout: 0.1
Trainable parameters: 453,986

Training started
X_train.shape: torch.Size([3034, 702])
Y_train.shape: torch.Size([3034, 7])
X_dev.shape: torch.Size([542, 350])
Y_dev.shape: torch.Size([542, 7])
Epochs: 500
Learning rate: 0.001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   2.6276 |     71.006 |   2.0841 |     59.317 |     0.0
    2 |   1.8498 |     52.175 |   1.6531 |     47.202 |     0.0
    3 |   1.5353 |     46.237 |   1.4932 |     47.202 |     0.1
    4 |   1.4498 |     46.149 |   1.4440 |     47.202 |     0.1
    5 |   1.4237 |     46.083 |   1.4290 |     47.202 |     0.1
    6 |   1.4108 |     46.347 |   1.4175 |     47.202 |     0.1
    7 |   1.4012 |     46.105 |   1.4088 |     47.017 |     0.2
    8 |   1.3926 |     46.045 |   1.4014 |     47.202 |     0.2
    9 |   1.3791 |     46.083 |   1.3930 |     47.202 |     0.2
   10 |   1.3627 |     46.017 |   1.3676 |     47.079 |     0.2
   11 |   1.3447 |     45.314 |   1.3514 |     45.541 |     0.2
   12 |   1.3197 |     44.320 |   1.3316 |     44.588 |     0.3
   13 |   1.2920 |     43.392 |   1.3109 |     44.157 |     0.3
   14 |   1.2663 |     42.837 |   1.2856 |     44.065 |     0.3
   15 |   1.2469 |     42.425 |   1.2724 |     43.419 |     0.3
   16 |   1.2307 |     41.480 |   1.2689 |     42.743 |     0.4
   17 |   1.2118 |     40.612 |   1.2482 |     42.343 |     0.4
   18 |   1.1936 |     39.975 |   1.2405 |     42.066 |     0.4
   19 |   1.1756 |     39.475 |   1.2358 |     41.790 |     0.4
   20 |   1.1579 |     39.052 |   1.2268 |     41.451 |     0.4
   21 |   1.1408 |     38.382 |   1.2137 |     40.621 |     0.5
   22 |   1.1233 |     37.739 |   1.1994 |     40.160 |     0.5
   23 |   1.1118 |     37.393 |   1.1952 |     40.344 |     0.5
   24 |   1.0954 |     36.860 |   1.1865 |     39.606 |     0.5
   25 |   1.0732 |     36.201 |   1.1893 |     40.314 |     0.6
   26 |   1.0632 |     35.899 |   1.1663 |     38.807 |     0.6
   27 |   1.0470 |     35.272 |   1.1457 |     39.176 |     0.6
   28 |   1.0374 |     35.168 |   1.1383 |     37.546 |     0.6
   29 |   1.0150 |     34.113 |   1.1337 |     38.069 |     0.6
   30 |   1.0013 |     33.756 |   1.1236 |     37.977 |     0.7
   31 |   0.9878 |     33.311 |   1.1337 |     37.884 |     0.7
   32 |   0.9726 |     32.702 |   1.1233 |     37.085 |     0.7
   33 |   0.9543 |     32.020 |   1.1142 |     36.654 |     0.7
   34 |   0.9514 |     32.119 |   1.1119 |     36.654 |     0.8
   35 |   0.9356 |     31.554 |   1.1015 |     36.624 |     0.8
   36 |   0.9271 |     31.136 |   1.1080 |     36.501 |     0.8
   37 |   0.9205 |     30.905 |   1.0884 |     36.962 |     0.8
   38 |   0.8974 |     30.230 |   1.0809 |     36.070 |     0.8
   39 |   0.8856 |     29.450 |   1.0642 |     35.178 |     0.9
   40 |   0.8687 |     28.719 |   1.1004 |     35.547 |     0.9
   41 |   0.8604 |     28.681 |   1.0903 |     34.686 |     0.9
   42 |   0.8489 |     28.148 |   1.0629 |     34.287 |     0.9
   43 |   0.8413 |     28.230 |   1.0847 |     34.594 |     0.9
   44 |   0.8279 |     27.549 |   1.0599 |     35.332 |     1.0
   45 |   0.8138 |     27.093 |   1.0759 |     34.963 |     1.0
   46 |   0.8097 |     26.840 |   1.0728 |     34.287 |     1.0
   47 |   0.7940 |     26.247 |   1.0689 |     34.471 |     1.0
   48 |   0.7807 |     25.791 |   1.0869 |     33.856 |     1.1
   49 |   0.7776 |     25.505 |   1.0568 |     34.317 |     1.1
   50 |   0.7672 |     25.280 |   1.0579 |     32.872 |     1.1
   51 |   0.7574 |     25.060 |   1.0701 |     34.010 |     1.1
   52 |   0.7386 |     24.225 |   1.0567 |     33.333 |     1.1
   53 |   0.7368 |     24.165 |   1.0553 |     33.610 |     1.2
   54 |   0.7243 |     23.621 |   1.0562 |     32.319 |     1.2
   55 |   0.7176 |     23.616 |   1.0427 |     32.442 |     1.2
   56 |   0.6974 |     23.039 |   1.0319 |     31.857 |     1.2
   57 |   0.6918 |     22.907 |   1.0350 |     32.288 |     1.3
   58 |   0.6830 |     22.402 |   1.0232 |     31.550 |     1.3
   59 |   0.6766 |     22.292 |   1.0751 |     31.950 |     1.3
   60 |   0.6704 |     21.902 |   1.0338 |     32.319 |     1.3
   61 |   0.6682 |     22.023 |   1.0362 |     31.365 |     1.3
   62 |   0.6596 |     21.907 |   1.0411 |     32.042 |     1.4
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 45 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 32
Encoder layers: 4
Decoder hidden units: 128
Decoder layers: 4
Dropout: 0.2
Trainable parameters: 832,866

Training started
X_train.shape: torch.Size([3034, 702])
Y_train.shape: torch.Size([3034, 7])
X_dev.shape: torch.Size([542, 350])
Y_dev.shape: torch.Size([542, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.2294 |     85.580 |   2.7521 |     83.333 |     0.0
    2 |   2.5384 |     67.952 |   2.2956 |     59.317 |     0.0
    3 |   2.1594 |     57.301 |   2.0283 |     59.317 |     0.1
    4 |   1.9587 |     53.884 |   1.8803 |     49.385 |     0.1
    5 |   1.8243 |     49.478 |   1.7684 |     49.385 |     0.1
    6 |   1.7192 |     48.852 |   1.6777 |     49.385 |     0.1
    7 |   1.6330 |     48.358 |   1.6050 |     47.202 |     0.2
    8 |   1.5681 |     46.325 |   1.5522 |     47.202 |     0.2
    9 |   1.5226 |     46.155 |   1.5158 |     47.202 |     0.2
   10 |   1.4919 |     46.144 |   1.4907 |     47.202 |     0.2
   11 |   1.4703 |     46.160 |   1.4722 |     47.202 |     0.3
   12 |   1.4548 |     46.215 |   1.4586 |     47.202 |     0.3
   13 |   1.4435 |     46.149 |   1.4500 |     47.202 |     0.3
   14 |   1.4342 |     46.149 |   1.4427 |     47.202 |     0.3
   15 |   1.4276 |     46.232 |   1.4373 |     47.202 |     0.4
   16 |   1.4230 |     46.133 |   1.4321 |     47.202 |     0.4
   17 |   1.4185 |     46.122 |   1.4280 |     47.202 |     0.4
   18 |   1.4144 |     46.149 |   1.4253 |     47.202 |     0.4
   19 |   1.4113 |     46.171 |   1.4212 |     47.202 |     0.4
   20 |   1.4079 |     46.210 |   1.4184 |     47.232 |     0.5
   21 |   1.4037 |     46.122 |   1.4153 |     47.202 |     0.5
   22 |   1.3989 |     46.259 |   1.4095 |     47.202 |     0.5
   23 |   1.3906 |     46.177 |   1.4007 |     47.232 |     0.5
   24 |   1.3832 |     46.149 |   1.3939 |     47.202 |     0.6
   25 |   1.3726 |     46.215 |   1.3850 |     47.202 |     0.6
   26 |   1.3647 |     45.940 |   1.3758 |     47.140 |     0.6
   27 |   1.3573 |     45.638 |   1.3708 |     46.002 |     0.6
   28 |   1.3492 |     45.424 |   1.3667 |     46.464 |     0.7
   29 |   1.3435 |     45.105 |   1.3639 |     46.402 |     0.7
   30 |   1.3374 |     45.215 |   1.3573 |     46.125 |     0.7
   31 |   1.3329 |     45.045 |   1.3576 |     46.125 |     0.7
   32 |   1.3257 |     45.007 |   1.3510 |     46.248 |     0.7
   33 |   1.3218 |     44.908 |   1.3501 |     46.002 |     0.8
   34 |   1.3164 |     44.902 |   1.3416 |     45.941 |     0.8
   35 |   1.3132 |     44.803 |   1.3422 |     45.910 |     0.8
   36 |   1.3060 |     44.732 |   1.3383 |     45.972 |     0.8
   37 |   1.3021 |     44.644 |   1.3366 |     45.603 |     0.9
   38 |   1.2962 |     44.260 |   1.3321 |     45.510 |     0.9
   39 |   1.2915 |     44.205 |   1.3260 |     45.234 |     0.9
   40 |   1.2871 |     43.869 |   1.3250 |     45.418 |     0.9
   41 |   1.2833 |     43.820 |   1.3215 |     45.049 |     0.9
   42 |   1.2769 |     43.479 |   1.3185 |     45.018 |     1.0
   43 |   1.2707 |     43.578 |   1.3139 |     45.172 |     1.0
   44 |   1.2660 |     43.265 |   1.3074 |     45.141 |     1.0
   45 |   1.2592 |     42.897 |   1.3031 |     44.865 |     1.0
   46 |   1.2537 |     42.842 |   1.3002 |     44.957 |     1.1
   47 |   1.2468 |     42.452 |   1.2937 |     43.942 |     1.1
   48 |   1.2406 |     42.112 |   1.2930 |     44.742 |     1.1
   49 |   1.2343 |     41.958 |   1.2865 |     44.496 |     1.1
   50 |   1.2237 |     41.656 |   1.2824 |     43.573 |     1.2
   51 |   1.2181 |     41.463 |   1.2751 |     43.911 |     1.2
   52 |   1.2102 |     41.277 |   1.2668 |     43.389 |     1.2
   53 |   1.2021 |     40.958 |   1.2634 |     43.296 |     1.2
   54 |   1.1943 |     40.617 |   1.2566 |     42.897 |     1.2
   55 |   1.1852 |     40.617 |   1.2511 |     42.620 |     1.3
   56 |   1.1799 |     40.134 |   1.2499 |     42.835 |     1.3
   57 |   1.1687 |     39.524 |   1.2466 |     42.282 |     1.3
   58 |   1.1633 |     39.354 |   1.2403 |     42.097 |     1.3
   59 |   1.1524 |     38.980 |   1.2323 |     42.066 |     1.4
   60 |   1.1453 |     38.618 |   1.2304 |     41.298 |     1.4
   61 |   1.1368 |     37.843 |   1.2289 |     40.959 |     1.4
   62 |   1.1283 |     37.585 |   1.2193 |     40.775 |     1.4
   63 |   1.1199 |     37.025 |   1.2145 |     40.252 |     1.4
   64 |   1.1100 |     36.393 |   1.2167 |     40.406 |     1.5
   65 |   1.1013 |     35.937 |   1.2116 |     40.006 |     1.5
   66 |   1.0931 |     35.877 |   1.2028 |     40.037 |     1.5
   67 |   1.0839 |     35.454 |   1.1966 |     39.483 |     1.5
   68 |   1.0739 |     35.069 |   1.1928 |     39.514 |     1.6
   69 |   1.0613 |     34.383 |   1.1862 |     39.483 |     1.6
   70 |   1.0536 |     34.218 |   1.1852 |     38.715 |     1.6
   71 |   1.0475 |     34.168 |   1.1797 |     39.053 |     1.6
   72 |   1.0373 |     33.707 |   1.1781 |     38.684 |     1.7
   73 |   1.0258 |     33.240 |   1.1777 |     38.499 |     1.7
   74 |   1.0176 |     32.773 |   1.1759 |     39.360 |     1.7
   75 |   1.0097 |     32.883 |   1.1753 |     38.469 |     1.7
   76 |   0.9997 |     32.235 |   1.1696 |     38.223 |     1.7
   77 |   0.9952 |     32.020 |   1.1681 |     37.792 |     1.8
   78 |   0.9887 |     31.927 |   1.1646 |     37.700 |     1.8
   79 |   0.9817 |     31.729 |   1.1604 |     37.177 |     1.8
   80 |   0.9675 |     31.378 |   1.1556 |     37.423 |     1.8
   81 |   0.9671 |     31.109 |   1.1616 |     37.331 |     1.9
   82 |   0.9588 |     31.076 |   1.1582 |     37.608 |     1.9
   83 |   0.9489 |     30.768 |   1.1517 |     37.023 |     1.9
   84 |   0.9420 |     30.504 |   1.1536 |     36.931 |     1.9
   85 |   0.9394 |     30.318 |   1.1544 |     37.116 |     1.9
   86 |   0.9296 |     29.735 |   1.1492 |     36.531 |     2.0
   87 |   0.9227 |     29.774 |   1.1442 |     36.747 |     2.0
   88 |   0.9170 |     29.548 |   1.1457 |     36.654 |     2.0
   89 |   0.9135 |     29.466 |   1.1439 |     36.255 |     2.0
   90 |   0.9087 |     29.120 |   1.1433 |     36.470 |     2.1
   91 |   0.8993 |     29.109 |   1.1378 |     35.978 |     2.1
   92 |   0.8898 |     28.713 |   1.1431 |     36.255 |     2.1
   93 |   0.8900 |     28.999 |   1.1409 |     36.101 |     2.1
   94 |   0.8842 |     28.763 |   1.1394 |     36.101 |     2.1
   95 |   0.8736 |     28.043 |   1.1328 |     36.101 |     2.2
   96 |   0.8696 |     28.038 |   1.1340 |     35.732 |     2.2
   97 |   0.8663 |     27.950 |   1.1369 |     36.285 |     2.2
   98 |   0.8588 |     27.966 |   1.1358 |     35.886 |     2.2
   99 |   0.8501 |     27.565 |   1.1294 |     35.732 |     2.3
  100 |   0.8439 |     27.137 |   1.1356 |     35.947 |     2.3
  101 |   0.8385 |     27.022 |   1.1380 |     36.347 |     2.3
  102 |   0.8362 |     27.022 |   1.1424 |     36.255 |     2.3
  103 |   0.8276 |     26.994 |   1.1378 |     35.547 |     2.3
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 45 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 64
Descriptors dimension: 1136
Decoder embedding dimension: 128
Encoder hidden units: 128
Encoder layers: 3
Decoder hidden units: 64
Decoder layers: 4
Dropout: 0.1
Trainable parameters: 1,830,498

Training started
X_train.shape: torch.Size([3034, 702])
Y_train.shape: torch.Size([3034, 7])
X_dev.shape: torch.Size([542, 350])
Y_dev.shape: torch.Size([542, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 1e-05
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.4506 |     90.953 |   3.1385 |     82.903 |     0.1
    2 |   2.8431 |     82.894 |   2.6861 |     82.903 |     0.1
    3 |   2.5671 |     67.463 |   2.4444 |     59.963 |     0.2
    4 |   2.3494 |     58.734 |   2.2624 |     59.317 |     0.2
    5 |   2.2060 |     57.647 |   2.1485 |     59.317 |     0.3
    6 |   2.1090 |     56.702 |   2.0649 |     54.367 |     0.4
    7 |   2.0327 |     56.032 |   1.9971 |     54.367 |     0.4
    8 |   1.9657 |     55.394 |   1.9326 |     54.367 |     0.5
    9 |   1.9003 |     53.378 |   1.8708 |     49.416 |     0.5
   10 |   1.8384 |     49.808 |   1.8121 |     49.385 |     0.6
   11 |   1.7787 |     48.813 |   1.7563 |     49.416 |     0.7
   12 |   1.7217 |     48.687 |   1.7046 |     49.416 |     0.7
   13 |   1.6727 |     48.643 |   1.6605 |     49.385 |     0.8
   14 |   1.6321 |     48.336 |   1.6245 |     47.202 |     0.9
   15 |   1.5987 |     46.424 |   1.5953 |     47.232 |     0.9
   16 |   1.5707 |     46.160 |   1.5691 |     47.202 |     1.0
   17 |   1.5470 |     46.160 |   1.5481 |     47.202 |     1.0
   18 |   1.5280 |     46.160 |   1.5307 |     47.202 |     1.1
   19 |   1.5119 |     46.160 |   1.5158 |     47.202 |     1.2
   20 |   1.4974 |     46.171 |   1.5021 |     47.202 |     1.2
   21 |   1.4837 |     46.149 |   1.4902 |     47.202 |     1.3
   22 |   1.4729 |     46.199 |   1.4799 |     47.202 |     1.3
   23 |   1.4637 |     46.204 |   1.4719 |     47.202 |     1.4
   24 |   1.4553 |     46.166 |   1.4642 |     47.202 |     1.5
   25 |   1.4473 |     46.160 |   1.4577 |     47.202 |     1.5
   26 |   1.4409 |     46.210 |   1.4518 |     47.202 |     1.6
   27 |   1.4333 |     46.034 |   1.4446 |     47.202 |     1.7
   28 |   1.4266 |     46.182 |   1.4387 |     47.202 |     1.7
   29 |   1.4192 |     46.155 |   1.4320 |     47.202 |     1.8
   30 |   1.4122 |     46.177 |   1.4248 |     47.202 |     1.8
   31 |   1.4040 |     46.193 |   1.4188 |     47.202 |     1.9
   32 |   1.3970 |     46.232 |   1.4143 |     47.202 |     2.0
   33 |   1.3893 |     45.995 |   1.4072 |     46.648 |     2.0
   34 |   1.3817 |     45.457 |   1.4000 |     45.879 |     2.1
   35 |   1.3736 |     45.100 |   1.3948 |     45.756 |     2.1
   36 |   1.3658 |     44.979 |   1.3899 |     45.972 |     2.2
   37 |   1.3578 |     44.792 |   1.3851 |     45.910 |     2.3
   38 |   1.3497 |     44.721 |   1.3796 |     45.972 |     2.3
   39 |   1.3402 |     44.672 |   1.3766 |     45.849 |     2.4
   40 |   1.3321 |     44.298 |   1.3671 |     46.218 |     2.4
   41 |   1.3225 |     44.161 |   1.3642 |     45.695 |     2.5
   42 |   1.3166 |     44.045 |   1.3669 |     46.064 |     2.6
   43 |   1.3088 |     43.793 |   1.3559 |     45.818 |     2.6
   44 |   1.3031 |     43.705 |   1.3529 |     45.695 |     2.7
   45 |   1.2933 |     43.446 |   1.3456 |     45.756 |     2.7
   46 |   1.2852 |     43.260 |   1.3481 |     45.726 |     2.8
   47 |   1.2784 |     43.018 |   1.3404 |     45.633 |     2.9
   48 |   1.2727 |     42.958 |   1.3374 |     45.510 |     2.9
   49 |   1.2643 |     42.903 |   1.3313 |     45.295 |     3.0
   50 |   1.2587 |     42.699 |   1.3261 |     44.711 |     3.1
   51 |   1.2517 |     42.485 |   1.3228 |     44.557 |     3.1
   52 |   1.2436 |     42.183 |   1.3187 |     44.865 |     3.2
   53 |   1.2370 |     41.875 |   1.3184 |     45.049 |     3.2
   54 |   1.2301 |     41.842 |   1.3142 |     44.711 |     3.3
   55 |   1.2238 |     41.700 |   1.3111 |     45.049 |     3.4
   56 |   1.2193 |     41.639 |   1.3138 |     44.711 |     3.4
   57 |   1.2107 |     40.848 |   1.3070 |     44.926 |     3.5
   58 |   1.2069 |     41.310 |   1.3038 |     44.649 |     3.5
   59 |   1.1984 |     40.848 |   1.3034 |     44.619 |     3.6
   60 |   1.1936 |     40.777 |   1.3058 |     44.034 |     3.7
   61 |   1.1907 |     40.590 |   1.3042 |     43.942 |     3.7
   62 |   1.1840 |     40.398 |   1.2966 |     44.034 |     3.8
   63 |   1.1772 |     40.288 |   1.2976 |     43.819 |     3.8
   64 |   1.1766 |     40.090 |   1.3059 |     44.496 |     3.9
   65 |   1.1694 |     40.024 |   1.2989 |     43.942 |     4.0
   66 |   1.1640 |     40.085 |   1.2986 |     43.881 |     4.0
   67 |   1.1603 |     39.645 |   1.2960 |     44.250 |     4.1
   68 |   1.1570 |     39.782 |   1.2972 |     43.573 |     4.1
   69 |   1.1473 |     39.436 |   1.2988 |     43.911 |     4.2
   70 |   1.1452 |     39.541 |   1.2984 |     43.788 |     4.3
   71 |   1.1410 |     39.008 |   1.2953 |     43.573 |     4.3
   72 |   1.1359 |     38.969 |   1.2926 |     44.373 |     4.4
   73 |   1.1327 |     38.931 |   1.2978 |     42.989 |     4.5
   74 |   1.1291 |     38.893 |   1.2947 |     43.235 |     4.5
   75 |   1.1238 |     38.772 |   1.2907 |     43.296 |     4.6
   76 |   1.1220 |     38.788 |   1.2942 |     43.512 |     4.6
   77 |   1.1176 |     38.360 |   1.2911 |     43.235 |     4.7
   78 |   1.1096 |     38.299 |   1.2978 |     43.512 |     4.8
   79 |   1.1084 |     38.052 |   1.2883 |     43.235 |     4.8
   80 |   1.1033 |     37.975 |   1.2889 |     43.542 |     4.9
   81 |   1.0993 |     37.997 |   1.2911 |     43.112 |     4.9
   82 |   1.0964 |     37.904 |   1.2901 |     43.389 |     5.0
   83 |   1.0932 |     37.728 |   1.2938 |     43.389 |     5.1
Early stopping

Model: Seq2Seq Multimodal Bi-LSTM
Source index: <Seq2Seq Index with 45 items>
Target index: <Seq2Seq Index with 34 items>
Encoder embedding dimension: 128
Descriptors dimension: 1136
Decoder embedding dimension: 64
Encoder hidden units: 32
Encoder layers: 3
Decoder hidden units: 128
Decoder layers: 4
Dropout: 0.2
Trainable parameters: 767,106

Training started
X_train.shape: torch.Size([3034, 702])
Y_train.shape: torch.Size([3034, 7])
X_dev.shape: torch.Size([542, 350])
Y_dev.shape: torch.Size([542, 7])
Epochs: 500
Learning rate: 0.0001
Weight decay: 0.0001
Epoch | Train                 | Development           | Minutes
      | Loss     | Error Rate | Loss     | Error Rate |
---------------------------------------------------------------
    1 |   3.3106 |     88.706 |   2.7872 |     83.272 |     0.0
    2 |   2.5615 |     70.693 |   2.3108 |     59.317 |     0.0
    3 |   2.1560 |     56.806 |   2.0234 |     58.979 |     0.1
    4 |   1.9575 |     53.933 |   1.8781 |     49.416 |     0.1
    5 |   1.8330 |     49.593 |   1.7764 |     49.416 |     0.1
    6 |   1.7341 |     48.901 |   1.6905 |     49.385 |     0.1
    7 |   1.6475 |     48.676 |   1.6148 |     49.385 |     0.1
    8 |   1.5775 |     47.083 |   1.5549 |     47.202 |     0.2
    9 |   1.5258 |     46.155 |   1.5141 |     47.202 |     0.2
