#epochs,embedding_dim,feedforward_dim,enc_layers,dec_layers,attention_heads,dropout,weight_decay,learning_rate,Precisionatn nivel1,Precisionatn nivel2,Precisionatn nivel3,Precisionatn nivel4,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match,F1 nivel1
19,32,256,3,2,4,0.2,0.0001,0.001,56.25,79.41176470588235,78.60082304526749,68.58638743455498,0.4840654608096469,0.7597402597402595,0.7076923076923077,0.4919191919191917,0.5633218489807637,0.8136724386724387,0.8112942612942613,0.6905050505050504,"[231, 195, 165, 119]",0.5206949671093147
10,128,64,2,2,2,0.2,0.0001,0.001,57.90441176470589,77.14285714285715,72.0164609053498,60.0,0.4763135228251506,0.7222222222222224,0.7010869565217391,0.4511111111111111,0.5653028997990238,0.7737253487253488,0.7638198757763975,0.6137777777777778,"[231, 184, 150, 97]",0.5170068555336101
18,32,64,4,4,2,0.2,0.0001,0.001,54.77941176470589,74.16107382550335,75.1131221719457,65.06024096385542,0.4840654608096468,0.6769005847953216,0.7264705882352944,0.4361702127659575,0.5491099626758542,0.7272782651072123,0.7886554621848738,0.6555555555555554,"[228, 170, 141, 97]",0.5145402437490045
20,32,128,2,4,4,0.2,1e-05,0.001,56.80147058823529,74.4336569579288,79.56521739130434,66.66666666666666,0.4677002583979324,0.7106382978723406,0.7436594202898551,0.457516339869281,0.5632787826586275,0.7585697399527188,0.8013716356107661,0.6662309368191721,"[235, 184, 153, 108]",0.5110591422489649
15,128,64,2,3,2,0.1,0.0001,0.001,60.84558823529412,78.85196374622356,82.37547892720306,73.95348837209302,0.4418604651162791,0.7595628415300548,0.8195121951219514,0.598404255319149,0.5948894631065174,0.8100295992714027,0.8764692218350755,0.752659574468085,"[244, 205, 188, 146]",0.5070810765554862
27,32,128,3,2,2,0.2,0.0001,0.0001,49.81617647058824,63.46863468634686,69.18604651162791,39.49579831932773,0.4866494401378123,0.5547619047619048,0.6063829787234042,0.240566037735849,0.5029285099052541,0.6441798941798942,0.7250591016548463,0.3836477987421383,"[210, 141, 106, 44]",0.49465507545733933
20,128,256,3,4,2,0.2,1e-05,0.001,53.49264705882353,76.28865979381443,74.77477477477478,60.24096385542169,0.4642549526270454,0.6973886328725037,0.6952380952380955,0.4120370370370371,0.5286965259833477,0.7761776753712237,0.7830612244897959,0.5898148148148148,"[217, 175, 144, 88]",0.4943846419726022
20,128,64,3,3,4,0.1,1e-05,0.001,59.55882352941176,77.1604938271605,81.6,71.56862745098039,0.4401378122308356,0.7248563218390803,0.7712765957446807,0.5686868686868685,0.5629773184036749,0.7834650383141761,0.8397796352583586,0.7408080808080808,"[232, 188, 165, 130]",0.4940362231422836
19,32,64,4,2,4,0.2,1e-05,0.001,55.14705882352941,76.0,73.68421052631578,57.738095238095234,0.450904392764858,0.7092846270928463,0.7122093023255816,0.4137115839243499,0.5296439850703416,0.753361237950279,0.7796234772978958,0.6011820330969267,"[219, 172, 141, 89]",0.4871127317490501
22,32,64,4,4,4,0.2,0.0001,0.0001,49.08088235294117,62.92134831460674,57.14285714285714,47.91666666666667,0.4616709732988802,0.5849514563106796,0.4545454545454544,0.3254901960784314,0.5004450186620729,0.626685544768069,0.6112554112554113,0.4725490196078431,"[206, 132, 85, 43]",0.480276683432723
21,128,64,4,2,2,0.1,0.0001,0.001,56.25,80.71895424836602,87.04453441295547,75.81395348837209,0.421188630490956,0.7889374090247455,0.8307692307692306,0.5935185185185184,0.5560867068619005,0.8279354682193111,0.8978876678876678,0.7797222222222222,"[229, 195, 180, 146]",0.4793273493052914
13,128,64,3,3,2,0.2,1e-05,0.001,55.14705882352941,75.66666666666667,77.97356828193833,64.40677966101694,0.4246339362618434,0.7043740573152337,0.7751479289940827,0.4541387024608501,0.5367929945449325,0.7425213675213675,0.8197097774020852,0.6450782997762863,"[221, 169, 149, 101]",0.474171286298631
22,128,256,4,3,2,0.2,1e-05,0.001,57.35294117647059,74.03846153846155,77.05627705627705,74.15730337078652,0.4220499569336775,0.6833333333333335,0.7550200803212853,0.5624999999999999,0.5389893769738731,0.7300883838383838,0.8157487091222031,0.742476851851852,"[220, 166, 144, 113]",0.4734050632758301
28,32,64,4,3,2,0.1,0.0001,0.0001,49.26470588235294,74.25373134328358,66.33165829145729,46.21212121212121,0.4496124031007752,0.7320574162679426,0.5474747474747477,0.3361581920903954,0.4944157335630202,0.77292663476874,0.6940548340548341,0.4759887005649717,"[209, 165, 118, 59]",0.47095089111156446
19,128,128,3,3,4,0.1,1e-05,0.001,55.69852941176471,79.86798679867987,83.88429752066115,76.84729064039408,0.4022394487510765,0.7895927601809956,0.7857142857142856,0.5912698412698413,0.5479902383003158,0.824270990447461,0.8595364071554549,0.7624007936507935,"[221, 189, 168, 133]",0.46393686574637333
22,32,64,4,4,2,0.2,0.0001,0.0001,47.05882352941176,60.546875,57.41935483870968,29.21348314606741,0.4470284237726098,0.5318257956448911,0.4563492063492064,0.2121212121212121,0.4812230835486648,0.6155778894472361,0.5792328042328042,0.2813852813852814,"[199, 126, 77, 24]",0.4634959271815108
9,128,64,3,4,2,0.2,1e-05,0.001,51.10294117647059,65.82733812949641,77.04918032786885,54.60992907801418,0.4160206718346252,0.6399082568807338,0.7058823529411765,0.4285714285714285,0.5210307206431236,0.6829765545361877,0.7901960784313726,0.5568783068783069,"[218, 153, 126, 74]",0.46264175516622663
10,128,64,2,3,2,0.2,1e-05,0.001,48.34558823529412,64.63878326996198,82.35294117647058,57.85714285714286,0.3893195521102497,0.6649029982363316,0.7367149758454107,0.3949579831932773,0.4504019523399367,0.7110523221634333,0.8309178743961352,0.5978991596638656,"[189, 138, 119, 75]",0.41763914684875914
23,128,64,4,4,4,0.2,0.0001,0.001,50.0,76.83823529411765,76.07655502392345,63.52201257861635,0.3531438415159343,0.7211538461538461,0.7360248447204969,0.5112781954887218,0.5017800746482918,0.7526041666666667,0.7822241940254362,0.6379699248120301,"[208, 161, 133, 90]",0.4145410832638604
17,128,64,3,4,4,0.2,0.0001,0.001,41.91176470588236,68.85964912280701,76.43312101910828,60.83333333333333,0.2842377260981911,0.6798780487804877,0.7195121951219511,0.5309278350515464,0.3938128050531152,0.7262872628726288,0.7748741773132019,0.6460481099656357,"[164, 123, 97, 68]",0.33017142845263603
