#epochs,encoder_embedding_dim,decoder_embedding_dim,enc_layers,dec_layers,enc_hidden_units,dec_hidden_units,dropout,weight_decay,learning_rate,Precisionatn nivel1,Precisionatn nivel2,Precisionatn nivel3,Precisionatn nivel4,Precision nivel1,Precision nivel2,Precision nivel3,Precision nivel4,Recall nivel1,Recall nivel2,Recall nivel3,Recall nivel4,Drugs that have at least one match
47,64,64,3,4,128,32,0.2,1e-05,0.001,44.11764705882353,45.416666666666664,42.201834862385326,23.91304347826087,0.342807924203273,0.37878787878787895,0.35353535353535354,0.23863636363636365,0.4720930232558139,0.4890572390572391,0.42424242424242425,0.23863636363636365,"[198, 99, 44, 11]"
87,64,128,4,4,32,32,0.1,1e-05,0.001,52.75735294117647,71.0801393728223,74.50980392156863,58.55263157894737,0.4565030146425495,0.6244343891402716,0.6937500000000001,0.4618320610687023,0.5206431237438989,0.7002890899949723,0.7885119047619048,0.6017811704834606,"[221, 160, 131, 84]"
75,128,64,4,2,32,128,0.0,1e-05,0.0001,63.60294117647059,79.76878612716763,82.2463768115942,73.568281938326,0.491817398794143,0.7207207207207207,0.7934272300469483,0.6037234042553189,0.626973873097904,0.7985306735306735,0.8553767046724793,0.750531914893617,"[259, 213, 188, 149]"
82,128,32,3,4,32,64,0.0,0.0001,0.0001,27.941176470588236,29.605263157894733,46.666666666666664,28.57142857142857,0.14125753660637397,0.330749354005168,0.46969696969696967,0.23015873015873017,0.30835486649440136,0.32945736434108525,0.4772727272727273,0.2857142857142857,"[129, 44, 21, 6]"
91,32,32,3,4,64,32,0.0,0.0001,0.0001,29.59558823529412,28.57142857142857,47.82608695652174,13.636363636363635,0.1670973298880276,0.2358024691358025,0.5333333333333334,0.13636363636363635,0.3270456503014642,0.2851851851851852,0.5375,0.13636363636363635,"[135, 40, 22, 3]"
83,128,128,2,2,128,64,0.0,1e-05,0.0001,63.970588235294116,82.18390804597702,82.51748251748252,66.10169491525424,0.496124031007752,0.7464878671775224,0.7831050228310504,0.5769881556683586,0.637998851564743,0.8152724563644104,0.8697434224831484,0.6810490693739424,"[261, 219, 197, 145]"
37,64,64,4,4,64,128,0.0,0.0001,0.001,58.45588235294118,80.50314465408806,80.46875,75.72815533980582,0.5193798449612401,0.7352537722908096,0.7404643449419571,0.5426136363636362,0.5934969853574504,0.8077274805669867,0.8425846955697702,0.7665719696969696,"[243, 201, 176, 140]"
49,64,128,4,3,32,64,0.1,1e-05,0.001,63.23529411764706,82.26744186046511,79.50530035335689,75.55555555555556,0.5142118863049093,0.7742363877822043,0.744496855345912,0.5828924162257494,0.6146138386448463,0.8220340858787075,0.8501403863432165,0.7720458553791887,"[251, 212, 189, 152]"
137,32,32,3,3,128,32,0.0,1e-05,0.0001,48.345588235294116,60.836501901140686,65.625,47.61904761904761,0.33850129198966417,0.5355987055016181,0.5945273631840795,0.4609929078014184,0.5015216767154751,0.6365291262135923,0.6878109452736318,0.5141843971631206,"[206, 134, 94, 50]"
37,128,64,4,4,64,128,0.2,1e-05,0.001,52.57352941176471,72.37762237762237,74.39613526570048,62.33766233766234,0.4849267872523686,0.6403903903903905,0.6808943089430897,0.4053030303030305,0.5298162503588859,0.7234109109109109,0.7726771196283391,0.6244949494949495,"[222, 164, 132, 86]"
85,64,128,4,3,32,128,0.2,0.0001,0.0001,51.470588235294116,70.71428571428572,83.33333333333334,72.72727272727273,0.34625322997416014,0.6651917404129793,0.7914171656686628,0.6578366445916114,0.5440137812230836,0.7177974434611601,0.8702594810379242,0.749448123620309,"[226, 167, 151, 117]"
78,128,128,2,2,32,128,0.2,1e-05,0.0001,58.45588235294118,74.21383647798741,84.32203389830508,72.8643216080402,0.4091300602928507,0.7091767881241564,0.7975567190226872,0.6257309941520467,0.5957795004306632,0.7573099415204678,0.8660558464223386,0.7499025341130605,"[247, 191, 171, 132]"
42,64,64,3,4,64,64,0.0,0.0001,0.001,54.595588235294116,74.74747474747475,73.87387387387388,64.63414634146342,0.45219638242894056,0.6970370370370371,0.7394636015325672,0.4657534246575342,0.5459661211599196,0.7460123456790123,0.7974822112753147,0.6700913242009132,"[225, 174, 146, 104]"
129,128,64,2,4,128,32,0.2,1e-05,0.0001,35.47794117647059,16.06217616580311,48.38709677419355,33.33333333333333,0.17915590008613275,0.18813905930470345,0.46774193548387094,0.26666666666666666,0.3950904392764858,0.17484662576687116,0.4838709677419355,0.3333333333333333,"[163, 31, 15, 5]"
